Type,Name,URL,CRC,Size
FILE,Non-Redump - Audio CD (Deprecated).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/Non-Redump/Non-Redump - Audio CD (Deprecated).dat,8175893,2695
FILE,Non-Redump - Nintendo - Wii.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/Non-Redump/Non-Redump - Nintendo - Wii.dat,1378861357,4279
FILE,Non-Redump - Microsoft - Xbox 360.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/Non-Redump/Non-Redump - Microsoft - Xbox 360.dat,3086786626,715203
FILE,Non-Redump - ZAPiT Games - Game Wave Family Entertainment System.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/Non-Redump/Non-Redump - ZAPiT Games - Game Wave Family Entertainment System.dat,2990028259,92594
FILE,Non-Redump - Sega - Sega Mega CD + Sega CD.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/Non-Redump/Non-Redump - Sega - Sega Mega CD + Sega CD.dat,748983250,20306
FILE,Non-Redump - Hasbro - iON Educational Gaming System.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/Non-Redump/Non-Redump - Hasbro - iON Educational Gaming System.dat,50168609,2521
FILE,Non-Redump - Audio CD.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/Non-Redump/Non-Redump - Audio CD.dat,975188920,56504
FILE,Non-Redump - Philips - CD-i.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/Non-Redump/Non-Redump - Philips - CD-i.dat,4212117682,77457
FILE,Non-Redump - Atari - Atari Jaguar CD.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/Non-Redump/Non-Redump - Atari - Atari Jaguar CD.dat,1963762128,10298
FILE,Non-Redump - Sony - PlayStation.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/Non-Redump/Non-Redump - Sony - PlayStation.dat,711155649,211648
FILE,Non-Redump - Microsoft - Xbox Series X.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/Non-Redump/Non-Redump - Microsoft - Xbox Series X.dat,347342600,579
FILE,Non-Redump - DVD-Video.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/Non-Redump/Non-Redump - DVD-Video.dat,441282333,2265
FILE,Non-Redump - Super Audio CD.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/Non-Redump/Non-Redump - Super Audio CD.dat,3654570995,539
FILE,Non-Redump - Microsoft - Pocket PC.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/Non-Redump/Non-Redump - Microsoft - Pocket PC.dat,1239031385,1091
FILE,Non-Redump - IBM - PC Compatible (Discs).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/Non-Redump/Non-Redump - IBM - PC Compatible (Discs).dat,4046672916,208988
FILE,Non-Redump - Sony - PlayStation 2.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/Non-Redump/Non-Redump - Sony - PlayStation 2.dat,1158277859,109150
FILE,Non-Redump - Sega - Sega Saturn.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/Non-Redump/Non-Redump - Sega - Sega Saturn.dat,687195339,66763
FILE,Non-Redump - Sony - PlayStation Portable.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/Non-Redump/Non-Redump - Sony - PlayStation Portable.dat,3642650594,379619
FILE,Non-Redump - Sega - ALLS.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/Non-Redump/Non-Redump - Sega - ALLS.dat,1593772215,2157
FILE,Non-Redump - IBM - PC Compatible (Discs) (Hentai).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/Non-Redump/Non-Redump - IBM - PC Compatible (Discs) (Hentai).dat,1419765654,49241
FILE,Non-Redump - BD-Video.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/Non-Redump/Non-Redump - BD-Video.dat,1883576155,2062
FILE,Non-Redump - Sony Electronic Book.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/Non-Redump/Non-Redump - Sony Electronic Book.dat,1179668005,9106
FILE,Non-Redump - Sega - Dreamcast.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/Non-Redump/Non-Redump - Sega - Dreamcast.dat,342630367,167233
FILE,Non-Redump - NEC - PC Engine CD + TurboGrafx CD.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/Non-Redump/Non-Redump - NEC - PC Engine CD + TurboGrafx CD.dat,933796616,2233
FILE,Non-Redump - Apple-Bandai - Pippin.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/Non-Redump/Non-Redump - Apple-Bandai - Pippin.dat,863822044,40563
FILE,Non-Redump - Microsoft - Xbox.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/Non-Redump/Non-Redump - Microsoft - Xbox.dat,1576293493,1245
FILE,Non-Redump - Konami - Python 2.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/Non-Redump/Non-Redump - Konami - Python 2.dat,3644672540,922
FILE,Non-Redump - Panasonic - 3DO Interactive Multiplayer.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/Non-Redump/Non-Redump - Panasonic - 3DO Interactive Multiplayer.dat,3689460960,6584
FILE,Non-Redump - Nintendo - Nintendo GameCube.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/Non-Redump/Non-Redump - Nintendo - Nintendo GameCube.dat,3573705886,9416
